"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;valo;eff;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/29 14:25:28";="620025346";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Séjours avec n° innovation rempli;----;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:59";="590001749";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Séjours avec n° innovation rempli;----;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:08";="590781670";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Séjours avec n° innovation rempli;----;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:01";="020000261";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Séjours avec n° innovation rempli;----;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:40";="620100651";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Séjours avec n° innovation rempli;----;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I03;I03;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I04;I04;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I05;I05;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I061;I061;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I062;I062;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I07;I07;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I08;I08;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I09;I09;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I10;I10;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I11;I11;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I12;I12;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I13;I13;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I14;I14;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:01";="620027839";Dont Séjours valorisés avec forfait innovation I16;I16;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Séjours avec n° innovation rempli;----;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Séjours valorisés avec n° innovation rempli;----;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés avec n° innovation erroné;GHS;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés avec n° innovation ne donnant pas droit à un forfait innovation;GHS;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Séjours valorisés avec n° innovation donnant droit à un forfait innovation;----;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés ne remplissant pas les critères d'obtention du forfait innovation (âge et/ou actes);GHS;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés avec Finess ne participant à l'étude;GHS;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés avec forfait innovation I01;I01;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:26";="590780284";Dont Séjours valorisés avec forfait innovation I02;I02;0;2023.7;X590780284;30AUG23;8:35:11
