"champ";"statut";"annee";"periode";"date du resultat";"ipe";code;code1;dep23;dep23_aut;nb23;ecart;dep23_val;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8137276;8137276;159.3;159.3;5;0;159.3;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8137371;8137371;746.83;746.83;1;0;746.83;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8137388;8137388;615.33;615.33;1;0;615.33;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8141763;8141763;617.43;617.43;3;0;617.43;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8142053;8142053;3512.44;3512.44;4;0;3512.44;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8142403;8142403;2085.6;2085.6;20;0;2085.6;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8142461;8142461;878.11;878.11;1;0;878.11;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8144371;8144371;323.66;323.66;2;0;323.66;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8144566;8144566;452.56;452.56;4;0;452.56;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8144589;8144589;422.84;422.84;2;0;422.84;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8145880;8145880;9575.49;9756.3;34;90.405;9665.895;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8146750;8146750;9334.91;9366.69;53;15.87;9350.78;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8146803;8146803;625.54;625.54;2;0;625.54;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8146915;8146915;28.99;31.86;1;1.435;30.425;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147270;8147270;804.88;884.49;1;39.805;844.685;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147412;8147412;1229.57;1249.64;28;10.035;1239.605;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147429;8147429;34697.75;35101.01;47;201.63;34899.38;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147642;8147642;1845.99;1845.99;3;0;1845.99;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147702;8147702;176.03;176.03;1;0;176.03;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8147719;8147719;2828.5;2828.5;25;0;2828.5;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151514;8151514;3988.19;3988.32;16;0.065;3988.255;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151543;8151543;5334.36;5334.36;4;0;5334.36;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151796;8151796;2743.92;2743.92;4;0;2743.92;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151804;8151804;249.54;249.56;2;0.01;249.55;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151827;8151827;89.26;89.26;2;0;89.26;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151885;8151885;1348.56;1348.56;4;0;1348.56;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8151916;8151916;746.55;746.55;3;0;746.55;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8171310;8171310;650;650;1;0;650;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8173728;8173728;497.01;540.22;1;21.605;518.615;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8173740;8173740;290.02;315.23;1;12.605;302.625;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8178447;8178447;321.28;357.04;8;17.88;339.16;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8198190;8198190;628.6;628.6;4;0;628.6;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8410134;8410134;9429.4;9429.4;20;0;9429.4;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8416272;8416272;1885.88;1885.88;4;0;1885.88;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8416800;8416800;20905.2;20905.2;9;0;20905.2;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8416817;8416817;25036.11;25036.11;9;0;25036.11;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8416830;8416830;3250.79;3250.79;7;0;3250.79;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8426827;8426827;12649.86;12649.86;6;0;12649.86;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8427123;8427123;10322.84;10322.84;22;0;10322.84;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8427502;8427502;3250.79;3250.79;7;0;3250.79;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:54:08";="600100713";8427531;8427531;11737.25;11737.25;25;0;11737.25;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3101820;3101820;71129.893;71130;151;0.0535;71129.9465;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3104792;3104792;184.435;184.44;1;0.0025;184.4375;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3107827;3107827;1019.996;1020;2;0.002;1019.998;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3108169;3108169;13919.986;13920;30;0.007;13919.993;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3108241;3108241;5069.996;5070;11;0.002;5069.998;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3109878;3109878;12899.99;12900;28;0.005;12899.995;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3113153;3113153;900;900;2;0;900;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3114017;3114017;2819.996;2820;6;0.002;2819.998;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3117286;3117286;5909.998;5910;13;0.001;5909.999;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3118222;3118222;39569.956;39570;85;0.022;39569.978;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3119339;3119339;1741.75;1741.75;5;0;1741.75;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:44:31";="590782215";3121187;3121187;7500;7500;10;0;7500;2023.7;X590782215;31AUG23;15:42:07
